marketplace_id,year_month,line_key,line_label,bucket,amount,currency,computed_at
ATVPDKIKX0DER,2026-05,Shipment.MarketplaceFacilitatorVAT-Principal,Shipment · MarketplaceFacilitatorVAT-Principal,passthrough,-4.8500,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,Transfer.FundTransfer,Transfer · FundTransfer,passthrough,59946.7800,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,Commission,Commission,refundsObject,919.0600,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,Goodwill,Goodwill,refundsObject,-17.0900,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,Principal,Principal,refundsObject,-6126.9000,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,Promotion,Promotion,refundsObject,23.6800,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,RefundCommission,RefundCommission,refundsObject,-159.5500,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,ShippingCharge,ShippingCharge,refundsObject,-70.3200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,ShippingChargeback,ShippingChargeback,refundsObject,46.6400,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,ShippingTax,ShippingTax,refundsObject,-1.0000,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,Tax,Tax,refundsObject,-384.5400,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,Tax Withheld,Tax Withheld,refundsObject,385.5400,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-05,storageFee,storageFee,storageFee,-631.7600,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Principal,Principal,chargesObject,97953.9300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Promotion,Promotion,chargesObject,-505.0400,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ShippingCharge,ShippingCharge,chargesObject,587.1000,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ShippingTax,ShippingTax,chargesObject,6.4700,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Tax,Tax,chargesObject,4904.2100,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,cog,Cost of goods sold,cog,25084.7000,USD,2026-07-07 04:45:44.705993+00
ATVPDKIKX0DER,2026-06,Adjustment.Tax,Adjustment · Tax,expenses,-0.1600,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,FBAInventoryReimbursement.FBAInventoryReimbursement,FBAInventoryReimbursement · FBAInventoryReimbursement,expenses,2080.8500,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,FBAInventoryReimbursement.FBAReversedReimbursement,FBAInventoryReimbursement · FBAReversedReimbursement,expenses,-1485.7700,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,MiscellaneousLedgerAdjustment.Other,MiscellaneousLedgerAdjustment · Other,expenses,0.7400,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ServiceFee.FBADisposalFee,ServiceFee · FBADisposalFee,expenses,-707.7200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ServiceFee.FBAInboundConvenienceFee,ServiceFee · FBAInboundConvenienceFee,expenses,-686.6200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ServiceFee.FBAInboundTransportationFee,ServiceFee · FBAInboundTransportationFee,expenses,-3264.6300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ServiceFee.FBALongTermStorageFee,ServiceFee · FBALongTermStorageFee,expenses,-111.9400,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ServiceFee.FBARemovalFee,ServiceFee · FBARemovalFee,expenses,-266.2800,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ServiceFee.Subscription,ServiceFee · Subscription,expenses,-12.3000,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ServiceFee.Tax,ServiceFee · Tax,expenses,-0.2300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,FBAFees,FBAFees,fbaObject,-2388.3800,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,FBAPerUnitFulfillmentFee,FBAPerUnitFulfillmentFee,fbaObject,-7132.7100,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Commission,Commission,feesObject,-10788.9300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ReferralFee,ReferralFee,feesObject,-3882.8900,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ShippingChargeback,ShippingChargeback,feesObject,-220.2300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Adjustment.MarketplaceFacilitatorTax-Principal,Adjustment · MarketplaceFacilitatorTax-Principal,passthrough,0.1600,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ProductAdsPayment.AdvertisingFee,ProductAdsPayment · AdvertisingFee,passthrough,-15104.1600,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Shipment.MarketplaceFacilitatorTax-Principal,Shipment · MarketplaceFacilitatorTax-Principal,passthrough,-4883.0900,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Shipment.MarketplaceFacilitatorTax-Shipping,Shipment · MarketplaceFacilitatorTax-Shipping,passthrough,-6.4700,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Shipment.MarketplaceFacilitatorVAT-Principal,Shipment · MarketplaceFacilitatorVAT-Principal,passthrough,-21.1200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Transfer.FundTransfer,Transfer · FundTransfer,passthrough,41847.6100,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Commission,Commission,refundsObject,653.2800,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Goodwill,Goodwill,refundsObject,-13.2300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Principal,Principal,refundsObject,-4357.3200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Promotion,Promotion,refundsObject,4.9900,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,RefundCommission,RefundCommission,refundsObject,-116.4000,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,RestockingFee,RestockingFee,refundsObject,9.7000,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ShippingCharge,ShippingCharge,refundsObject,-67.2500,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ShippingChargeback,ShippingChargeback,refundsObject,64.2600,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,ShippingTax,ShippingTax,refundsObject,-2.3900,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Tax,Tax,refundsObject,-281.8300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,Tax Withheld,Tax Withheld,refundsObject,284.2200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-06,storageFee,storageFee,storageFee,-404.0400,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Principal,Principal,chargesObject,6450.0300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Promotion,Promotion,chargesObject,-24.1500,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,ShippingCharge,ShippingCharge,chargesObject,29.7100,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,ShippingTax,ShippingTax,chargesObject,0.0100,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Tax,Tax,chargesObject,385.8200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,cog,Cost of goods sold,cog,1622.5500,USD,2026-07-07 04:45:44.705993+00
ATVPDKIKX0DER,2026-07,FBAInventoryReimbursement.FBAInventoryReimbursement,FBAInventoryReimbursement · FBAInventoryReimbursement,expenses,414.1500,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,FBAInventoryReimbursement.FBAReversedReimbursement,FBAInventoryReimbursement · FBAReversedReimbursement,expenses,-70.5000,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,ServiceFee.FBAInboundConvenienceFee,ServiceFee · FBAInboundConvenienceFee,expenses,-50.2800,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,FBAFees,FBAFees,fbaObject,-607.2800,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,ReferralFee,ReferralFee,feesObject,-967.4300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,ShippingChargeback,ShippingChargeback,feesObject,-5.5600,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,ProductAdsPayment.AdvertisingFee,ProductAdsPayment · AdvertisingFee,passthrough,-1521.7200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Shipment.MarketplaceFacilitatorTax-Principal,Shipment · MarketplaceFacilitatorTax-Principal,passthrough,-385.8200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Shipment.MarketplaceFacilitatorTax-Shipping,Shipment · MarketplaceFacilitatorTax-Shipping,passthrough,-0.0100,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Transfer.FundTransfer,Transfer · FundTransfer,passthrough,23406.5300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Commission,Commission,refundsObject,38.6200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Goodwill,Goodwill,refundsObject,-13.2300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Principal,Principal,refundsObject,-257.4500,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Promotion,Promotion,refundsObject,1.4900,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,RefundCommission,RefundCommission,refundsObject,-7.0600,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,ShippingCharge,ShippingCharge,refundsObject,-18.3200,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,ShippingChargeback,ShippingChargeback,refundsObject,16.8300,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,ShippingTax,ShippingTax,refundsObject,-0.7800,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Tax,Tax,refundsObject,-17.5600,USD,2026-07-07 07:47:07.075663+00
ATVPDKIKX0DER,2026-07,Tax Withheld,Tax Withheld,refundsObject,18.3400,USD,2026-07-07 07:47:07.075663+00
